UserID,Gender,Age,Occupation,Zip-code
2314,1,25-34,academic/educator,13210
2315,0,56+,executive/managerial,48114
2316,0,35-44,other or not specified,13207
2317,1,45-49,homemaker,57108
2318,0,56+,executive/managerial,48114
2319,0,35-44,executive/managerial,48104
2320,1,50-55,academic/educator,06043
2321,0,25-34,executive/managerial,30115
2322,1,56+,retired,48105
2323,0,35-44,clerical/admin,13088
2324,0,35-44,technician/engineer,50321
2325,1,18-24,college/grad student,27708
2326,0,18-24,college/grad student,01040
2327,0,18-24,K-12 student,48169
2328,0,56+,executive/managerial,13212
2329,1,56+,scientist,97367
2330,0,45-49,executive/managerial,48103
2331,0,56+,academic/educator,48104
2332,0,56+,sales/marketing,01545
2333,0,50-55,doctor/health care,13035
2334,1,56+,executive/managerial,01562
2335,0,50-55,technician/engineer,48197
2336,0,35-44,tradesman/craftsman,13146
2337,0,35-44,technician/engineer,49424
2338,0,45-49,technician/engineer,13152
2339,1,56+,clerical/admin,52003
2340,0,35-44,artist,48104
2341,0,56+,academic/educator,13210
2342,0,35-44,clerical/admin,48107
2343,1,45-49,academic/educator,01604
2344,0,25-34,programmer,02139
2345,0,35-44,self-employed,98031
2346,1,Under 18,K-12 student,48105
2347,0,35-44,academic/educator,48116
2348,0,50-55,programmer,06082
2349,0,25-34,farmer,50309
2350,0,18-24,college/grad student,44312
2351,1,25-34,other or not specified,11106
2352,0,50-55,retired,41076
2353,1,35-44,homemaker,61270
2354,0,35-44,lawyer,94306
2355,1,45-49,homemaker,13203
2356,1,50-55,self-employed,13207
2357,1,35-44,sales/marketing,13316
2358,1,56+,doctor/health care,06074
2359,0,56+,retired,13685
2360,0,50-55,doctor/health care,13210
2361,0,56+,executive/managerial,49423
2362,0,25-34,sales/marketing,94110
2363,0,50-55,sales/marketing,95823
2364,1,56+,homemaker,13078
2365,0,50-55,executive/managerial,13203
2366,1,45-49,self-employed,01532
2367,1,25-34,homemaker,49424
2368,1,56+,retired,13057
2369,0,35-44,sales/marketing,06040
2370,0,50-55,academic/educator,13215
2371,1,35-44,executive/managerial,06082
2372,1,45-49,executive/managerial,01602
2373,0,45-49,executive/managerial,94109
2374,0,25-34,sales/marketing,94404
2375,1,50-55,executive/managerial,13027
2376,0,25-34,academic/educator,13210
2377,0,35-44,other or not specified,06108
2378,0,25-34,clerical/admin,75150
2379,0,18-24,tradesman/craftsman,13045
2380,0,25-34,college/grad student,22903
2381,1,35-44,homemaker,13066
2382,0,50-55,retired,59715
2383,1,25-34,sales/marketing,95125
2384,0,35-44,technician/engineer,62034
2385,1,45-49,artist,01545
2386,1,25-34,other or not specified,06040
2387,0,25-34,technician/engineer,32224
2388,0,56+,customer service,06082
2389,0,25-34,self-employed,37922
2390,1,25-34,doctor/health care,33076
2391,0,50-55,tradesman/craftsman,13126
2392,1,56+,clerical/admin,06040
2393,0,56+,retired,13123
2394,0,35-44,doctor/health care,37923
2395,0,35-44,executive/managerial,08021
2396,1,18-24,other or not specified,22102
2397,1,35-44,lawyer,43201
2398,0,25-34,other or not specified,98122
2399,0,35-44,technician/engineer,11355
2400,1,25-34,self-employed,95687
2401,0,25-34,college/grad student,22901
2402,0,45-49,technician/engineer,32024
2403,0,18-24,college/grad student,37743
2404,0,18-24,executive/managerial,64055
2405,0,50-55,farmer,78065
2406,1,56+,programmer,01520
2407,0,35-44,self-employed,11358
2408,1,45-49,academic/educator,01609
2409,1,35-44,homemaker,06074
2410,0,56+,executive/managerial,06071
2411,1,35-44,sales/marketing,01536
2412,0,56+,retired,01501
2413,1,56+,executive/managerial,06118
2414,0,25-34,academic/educator,49503
2415,0,25-34,executive/managerial,22407
2416,0,45-49,executive/managerial,01531
2417,0,45-49,academic/educator,53045
2418,1,Under 18,K-12 student,06074
2419,0,25-34,other or not specified,06096
2420,0,50-55,executive/managerial,37938
2421,0,35-44,executive/managerial,44306
2422,1,50-55,homemaker,02865
2423,1,45-49,homemaker,01520
2424,0,25-34,technician/engineer,95035
2425,1,35-44,sales/marketing,45243
2426,0,56+,other or not specified,01606
2427,1,25-34,sales/marketing,94010
2428,0,45-49,technician/engineer,45255
2429,0,25-34,artist,22903
2430,0,25-34,college/grad student,22902
2431,1,25-34,college/grad student,22903
2432,0,25-34,college/grad student,22903
2433,0,25-34,college/grad student,22903
2434,0,25-34,college/grad student,22901
2435,0,25-34,college/grad student,22903
2436,0,25-34,executive/managerial,22902
2437,0,25-34,college/grad student,22923
2438,0,35-44,academic/educator,22903
2439,0,45-49,technician/engineer,48105
2440,0,50-55,technician/engineer,01430
2441,1,45-49,doctor/health care,42406
2442,0,35-44,technician/engineer,36830
2443,1,35-44,other or not specified,49464
2444,1,45-49,college/grad student,42420
2445,0,25-34,other or not specified,48104
2446,0,18-24,executive/managerial,10038
2447,0,25-34,sales/marketing,03051
2448,0,35-44,doctor/health care,37932
2449,0,56+,retired,37922
2450,0,45-49,self-employed,01612
2451,0,45-49,programmer,37853
2452,0,45-49,executive/managerial,01545
2453,0,25-34,executive/managerial,55429
2454,0,18-24,other or not specified,97005
2455,0,35-44,executive/managerial,48197
2456,0,25-34,customer service,48103
2457,0,25-34,other or not specified,60656
2458,0,25-34,executive/managerial,85040
2459,0,50-55,executive/managerial,44313
2460,1,50-55,academic/educator,36067
2461,0,18-24,college/grad student,98117
2462,0,35-44,academic/educator,44303
2463,0,25-34,executive/managerial,33916
2464,1,18-24,college/grad student,44106
2465,0,50-55,doctor/health care,44333
2466,0,25-34,scientist,94303
2467,0,Under 18,K-12 student,44224
2468,0,50-55,academic/educator,44240
2469,0,25-34,college/grad student,90048
2470,0,35-44,tradesman/craftsman,52001
2471,0,50-55,retired,98683
2472,0,25-34,tradesman/craftsman,37922
2473,0,25-34,programmer,98105
2474,0,25-34,programmer,83815
2475,1,25-34,tradesman/craftsman,98115
2476,0,50-55,programmer,78703
2477,0,45-49,other or not specified,42420
2478,0,50-55,academic/educator,37922
2479,1,25-34,academic/educator,23454
2480,1,18-24,writer,94410
2481,0,35-44,sales/marketing,03054
2482,1,50-55,clerical/admin,37772
2483,0,56+,retired,90503
2484,0,45-49,customer service,31901
2485,0,35-44,sales/marketing,95746
2486,0,18-24,programmer,98105
2487,0,45-49,executive/managerial,55438
2488,1,45-49,artist,31804
2489,1,35-44,homemaker,37843
2490,0,25-34,programmer,94703
2491,0,35-44,executive/managerial,22904
2492,1,45-49,artist,37924
2493,0,45-49,artist,90631
2494,0,18-24,college/grad student,52003
2495,1,18-24,college/grad student,56401
2496,0,50-55,academic/educator,37932
2497,1,50-55,sales/marketing,37922
2498,0,56+,tradesman/craftsman,70817
2499,0,50-55,other or not specified,36109
2500,0,56+,academic/educator,29672
2501,0,25-34,scientist,37923
2502,0,56+,retired,49423
2503,0,35-44,technician/engineer,19360
2504,0,25-34,executive/managerial,98115
2505,0,25-34,executive/managerial,55405
2506,1,25-34,sales/marketing,98225
2507,0,25-34,college/grad student,94107
2508,1,35-44,clerical/admin,77429
2509,0,25-34,customer service,36109
2510,0,25-34,executive/managerial,37930
2511,0,25-34,executive/managerial,15209
2512,1,45-49,sales/marketing,36109
2513,0,56+,academic/educator,37922
2514,0,56+,sales/marketing,37922
2515,0,45-49,programmer,37914
2516,1,45-49,doctor/health care,37909
2517,1,35-44,homemaker,53806
2518,0,25-34,executive/managerial,11793
2519,1,45-49,artist,14850
2520,1,56+,artist,95448
2521,0,35-44,technician/engineer,49424
2522,0,18-24,lawyer,60614
2523,0,25-34,technician/engineer,49423
2524,1,56+,homemaker,38558
2525,1,35-44,academic/educator,37922
2526,0,56+,retired,37923
2527,0,35-44,scientist,36109
2528,0,56+,other or not specified,37922
2529,1,35-44,homemaker,95903
2530,0,18-24,other or not specified,42420
2531,1,45-49,executive/managerial,52003
2532,1,56+,retired,37917
2533,1,25-34,clerical/admin,49423
2534,1,50-55,doctor/health care,37922
2535,1,56+,artist,03431
2536,0,56+,retired,37830
2537,0,35-44,lawyer,37620
2538,0,56+,retired,37923
2539,0,35-44,executive/managerial,32444
2540,1,45-49,doctor/health care,42420
2541,1,35-44,customer service,49424
2542,1,45-49,retired,37922
2543,1,35-44,other or not specified,42420
2544,0,45-49,academic/educator,52001
2545,0,56+,retired,37830
2546,1,56+,retired,37931
2547,1,35-44,other or not specified,37920
2548,1,35-44,doctor/health care,37919
2549,0,56+,retired,37938
2550,0,50-55,executive/managerial,37931
2551,0,25-34,programmer,98133
2552,1,25-34,homemaker,29369
2553,0,25-34,executive/managerial,29369
2554,0,25-34,academic/educator,97405
2555,0,56+,executive/managerial,10522
2556,0,25-34,college/grad student,02430
2557,1,18-24,unemployed,02452
2558,0,56+,technician/engineer,53061
2559,0,18-24,K-12 student,53207
2560,1,45-49,doctor/health care,84318
2561,0,25-34,scientist,06460
2562,0,18-24,other or not specified,98021
2563,0,45-49,retired,53132
2564,1,35-44,writer,43230
2565,0,35-44,customer service,34786
2566,0,35-44,technician/engineer,94022
2567,0,25-34,other or not specified,06451
2568,0,25-34,technician/engineer,31311
2569,0,45-49,other or not specified,45248
2570,1,56+,sales/marketing,95005
2571,0,35-44,technician/engineer,20151
2572,0,35-44,sales/marketing,75005
2573,0,45-49,self-employed,94536
2574,0,50-55,doctor/health care,06511
2575,0,35-44,executive/managerial,76248
2576,0,18-24,technician/engineer,97030
2577,0,25-34,executive/managerial,77099
2578,0,50-55,executive/managerial,94107
2579,0,35-44,scientist,91411
2580,1,45-49,academic/educator,12538
2581,0,25-34,lawyer,60611
2582,1,25-34,academic/educator,97201
2583,0,35-44,executive/managerial,19610
2584,1,56+,academic/educator,94563
2585,0,45-49,scientist,64081-8102
2586,0,25-34,writer,46802
2587,0,35-44,executive/managerial,55124
2588,1,56+,retired,78737
2589,0,25-34,other or not specified,19004
2590,0,18-24,college/grad student,94044
2591,0,18-24,academic/educator,50310
2592,0,50-55,executive/managerial,80004-4448
2593,0,56+,self-employed,95816
2594,0,35-44,executive/managerial,31047
2595,0,18-24,college/grad student,15213
2596,0,50-55,executive/managerial,48152
2597,1,50-55,other or not specified,95616
2598,0,25-34,technician/engineer,20866
2599,0,25-34,programmer,53154
2600,0,25-34,sales/marketing,19312
2601,0,35-44,self-employed,27613
2602,0,45-49,programmer,92104
2603,0,25-34,technician/engineer,19126
2604,0,25-34,other or not specified,45459
2605,0,35-44,executive/managerial,75013
2606,0,50-55,executive/managerial,34285
2607,1,56+,other or not specified,48178
2608,1,25-34,academic/educator,10025
2609,1,50-55,programmer,55391
2610,0,45-49,executive/managerial,48322
2611,0,25-34,clerical/admin,07719
2612,1,45-49,clerical/admin,94560
2613,0,35-44,academic/educator,92120
2614,0,25-34,executive/managerial,15205
2615,0,25-34,executive/managerial,21029
2616,0,35-44,executive/managerial,02657
2617,1,45-49,scientist,60081
2618,1,18-24,college/grad student,53538
2619,0,35-44,programmer,95677
2620,0,18-24,college/grad student,47306
2621,0,18-24,other or not specified,46304
2622,1,35-44,doctor/health care,27516
2623,0,56+,academic/educator,30345
2624,1,35-44,other or not specified,44313
2625,0,35-44,executive/managerial,61910
2626,0,56+,academic/educator,04056
2627,0,25-34,academic/educator,06877
2628,1,25-34,artist,11217
2629,0,25-34,lawyer,15237
2630,1,18-24,customer service,78704
2631,1,50-55,academic/educator,14850
2632,0,56+,other or not specified,43528
2633,1,35-44,homemaker,07728
2634,0,56+,academic/educator,15701
2635,0,35-44,other or not specified,06403
2636,0,18-24,programmer,78750
2637,1,35-44,writer,44303
2638,0,25-34,sales/marketing,06405
2639,1,25-34,doctor/health care,80236
2640,0,35-44,programmer,78230
2641,0,25-34,doctor/health care,19428
2642,0,25-34,other or not specified,33073
2643,0,45-49,technician/engineer,99005
2644,0,18-24,scientist,45215
2645,0,25-34,executive/managerial,60657
2646,0,45-49,technician/engineer,18049
2647,1,35-44,lawyer,15116
2648,0,25-34,technician/engineer,27707
2649,0,25-34,self-employed,80126
2650,0,45-49,executive/managerial,75080
2651,0,56+,sales/marketing,11779
2652,0,35-44,writer,84010
2653,0,25-34,executive/managerial,94109
2654,1,35-44,homemaker,48336
2655,0,35-44,executive/managerial,66224
2656,0,56+,retired,32837
2657,1,Under 18,K-12 student,47403
2658,0,25-34,executive/managerial,60115
2659,0,35-44,sales/marketing,01060
2660,0,56+,technician/engineer,28704
2661,0,56+,retired,19312
2662,0,25-34,technician/engineer,02021
2663,1,25-34,college/grad student,02215
2664,0,35-44,executive/managerial,52402
2665,0,35-44,lawyer,98443
2666,0,45-49,self-employed,63128
2667,1,35-44,doctor/health care,08043
2668,1,25-34,college/grad student,94110
2669,0,45-49,other or not specified,24541
2670,0,35-44,doctor/health care,94598
2671,1,35-44,programmer,54220
2672,0,35-44,executive/managerial,04096
2673,0,35-44,executive/managerial,77040
2674,0,25-34,college/grad student,94110
2675,0,35-44,tradesman/craftsman,98664
2676,0,56+,writer,78731
2677,1,35-44,executive/managerial,66204
2678,0,25-34,doctor/health care,49707
2679,1,18-24,college/grad student,02143
2680,0,25-34,programmer,01864
2681,1,25-34,college/grad student,48823
2682,0,18-24,college/grad student,43210
2683,0,35-44,executive/managerial,60188
2684,1,18-24,other or not specified,19143
2685,0,45-49,executive/managerial,02116
2686,0,25-34,other or not specified,85283
2687,0,Under 18,K-12 student,08805
2688,0,25-34,technician/engineer,54915
2689,0,25-34,programmer,27511
2690,0,25-34,executive/managerial,24210
2691,0,18-24,college/grad student,06459
2692,1,18-24,college/grad student,14620
2693,0,56+,retired,72949
2694,0,18-24,college/grad student,90024
2695,0,35-44,lawyer,46033
2696,0,25-34,executive/managerial,24210
2697,1,50-55,technician/engineer,87031
2698,1,25-34,artist,10028
2699,1,56+,retired,74128
2700,0,25-34,executive/managerial,30117
2701,0,45-49,academic/educator,60115
2702,0,45-49,doctor/health care,65201
2703,0,35-44,lawyer,52803
2704,0,56+,retired,72764
2705,0,25-34,academic/educator,27713
2706,1,25-34,academic/educator,27713
2707,0,56+,retired,24060
2708,0,25-34,executive/managerial,44115
2709,1,25-34,other or not specified,60660
2710,0,35-44,technician/engineer,94303
2711,1,25-34,college/grad student,01075
2712,1,18-24,unemployed,33953
2713,0,25-34,executive/managerial,96811
2714,0,18-24,college/grad student,96815
2715,1,50-55,college/grad student,96822
2716,1,50-55,college/grad student,96825
2717,0,25-34,college/grad student,96826
2718,1,25-34,college/grad student,96817
2719,0,25-34,programmer,98100
2720,0,35-44,other or not specified,20795
2721,0,45-49,sales/marketing,19382
2722,0,35-44,executive/managerial,22043
2723,1,25-34,homemaker,28147
2724,1,45-49,artist,27514
2725,0,35-44,executive/managerial,30071
2726,0,45-49,lawyer,02155
2727,0,25-34,lawyer,60603
2728,0,35-44,programmer,27614
2729,0,50-55,executive/managerial,17402
2730,0,35-44,lawyer,48640
2731,0,35-44,executive/managerial,11050
2732,0,45-49,technician/engineer,92805
2733,0,45-49,technician/engineer,94002
2734,1,18-24,college/grad student,02912
2735,0,25-34,executive/managerial,22903
2736,0,45-49,programmer,80303
2737,0,25-34,clerical/admin,50311
2738,1,50-55,artist,22181
2739,1,35-44,executive/managerial,92316
2740,0,45-49,technician/engineer,22181
2741,0,25-34,sales/marketing,60614
2742,0,25-34,technician/engineer,36092
2743,0,25-34,sales/marketing,72601
2744,0,18-24,technician/engineer,53818
2745,1,35-44,academic/educator,30345
2746,0,50-55,sales/marketing,50265-2850
2747,1,18-24,college/grad student,90025
2748,0,25-34,college/grad student,85719
2749,0,25-34,programmer,10025
2750,1,25-34,scientist,91360
2751,1,25-34,self-employed,28120
2752,0,25-34,scientist,77006
2753,1,50-55,writer,27516
2754,0,50-55,programmer,60148
2755,0,35-44,executive/managerial,29631
2756,0,18-24,college/grad student,97331
2757,0,25-34,artist,10023
2758,0,56+,farmer,12436
2759,0,25-34,executive/managerial,36102
2760,0,56+,other or not specified,01886
2761,0,35-44,doctor/health care,80917
2762,0,50-55,self-employed,63131
2763,1,18-24,college/grad student,48104
2764,0,25-34,executive/managerial,91403
2765,0,50-55,executive/managerial,02420
2766,0,45-49,executive/managerial,55016
2767,0,25-34,other or not specified,99163
2768,0,25-34,technician/engineer,90210
2769,0,25-34,executive/managerial,20170
2770,0,35-44,academic/educator,14260
2771,0,18-24,academic/educator,92037
2772,0,35-44,technician/engineer,10025
2773,0,35-44,artist,78766
2774,0,25-34,academic/educator,92103
2775,1,18-24,college/grad student,90038
2776,0,25-34,sales/marketing,22205
2777,0,18-24,college/grad student,95326
2778,0,56+,retired,94025
2779,0,35-44,executive/managerial,10040
2780,0,25-34,technician/engineer,94133
2781,0,35-44,college/grad student,45205
2782,1,18-24,college/grad student,48858
2783,0,45-49,technician/engineer,78750
2784,0,50-55,writer,20007
2785,0,56+,retired,29928
2786,0,25-34,college/grad student,60201
2787,0,25-34,college/grad student,60614
2788,0,56+,academic/educator,90049
2789,0,18-24,college/grad student,90025
2790,0,25-34,writer,85013
2791,0,56+,executive/managerial,10023
2792,0,18-24,college/grad student,02452
